	CancerType	CellLineName	ExpressionArrayName	Gender	HistSubtype	Histology	PrimarySite	SNPArrayName	Source
54e4e488-04b9-446c-bab5-496e6ed6c622	HNSC	Hs 840.T	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_D07_454646	M	papilloma	other	upper_aerodigestive_tract	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C11_437498	ATCC
5550067f-c5b3-4b8a-bf72-cecf66a980bd	OV	ES-2	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_G02_296136	F	clear_cell_carcinoma	carcinoma	ovary	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B12_335234	ATCC
55bfe3c2-ca8f-4173-b379-20afec0525df	COAD	MDST8	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_F09_569594		adenocarcinoma	carcinoma	large_intestine	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_G03_698662	ECACC
55c315f0-6c8c-4a04-86e5-fc73f35b3619	BLCA	RT4	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_H02_296160	M	transitional_cell_carcinoma	carcinoma	urinary_tract	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_D09_335276	ATCC
56551231-171e-4093-bd9b-0b02ac3a787e	LUSC	HCC-1438	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_A04_569436	M	large_cell_carcinoma	carcinoma	lung		KCLB
5678f335-ccbd-4465-8ef1-26d25b24fd6b	MM	JJN-3	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C08_523538	F	plasma_cell_myeloma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue		DSMZ
57367552-39ef-47fb-8f5e-4d096ed64eee	ESCA	TE-1	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_C12_296060	M	squamous_cell_carcinoma	carcinoma	oesophagus	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_C04_293334	RIKEN
57b60545-fa1c-4e61-9d33-813639ddff88	MM	LP-1	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G01_523518	F	plasma_cell_myeloma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_E07_578286	DSMZ
57e8df2b-7ba5-4395-b21d-6723abfb802f	COAD	SW1116	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_A02_436580	M	adenocarcinoma	carcinoma	large_intestine	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_H09_490462	ATCC
585c7102-77ef-4274-93b1-4fba4382755b	DLBC	NAMALWA	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_A03_779760	F	Burkitt_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_C05_246666	ATCC
589b83f4-db0c-4b7a-9625-b2e13994e617	KIRC	KMRC-2	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_C07_257658	M	clear_cell_renal_cell_carcinoma	carcinoma	kidney	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E08_256112	HSRRB
58b53443-31c4-4b81-b1fd-5923cf294139	LUSC	Sq-1	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_D10_257688		squamous_cell_carcinoma	carcinoma	lung	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F12_256144	RIKEN
58cfc3ca-5fcd-4583-8a2e-70fabe109a88	LCLL	NCO2	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_C05_419702	F	chronic_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_D06_437516	HSRRB
58ebdcc4-fdca-4329-9e4a-728b2e6373ce	DLBC	DB	CASED_p_NCLE_RNA4_HG-U133_Plus_2_C11_383604	M	diffuse_large_B_cell_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_G02_335334	ATCC
5943ecb8-e2a8-4ae6-87b1-ef89c322252e	BLCA	JMSU-1	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_G01_587622	M	NS	carcinoma	urinary_tract	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_H11_490344	DSMZ
59b1a0a5-3af3-4b03-be43-6ccb65ee2cdd	DLBC	L-1236	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_H01_241210	M	Hodgkin_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_H12_293470	DSMZ
59e803d0-51f5-4e56-a47b-19cc5083764c	LGG	KNS-60	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_B09_419856	M	astrocytoma_Grade_IV	glioma	central_nervous_system	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_H11_410928	HSRRB
5ad1d91f-0f0b-4fe3-8212-07b1e79c1ec0	LIHC	SNU-886	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C04_779652	M	hepatocellular_carcinoma	carcinoma	liver	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_C10_592628	KCLB
5ad6322b-51bb-434c-a1d5-2e52d5c27bbf	COAD	CL-34	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_G11_474742	F	adenocarcinoma	carcinoma	large_intestine	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_H03_490396	DSMZ
5b1279f7-e3a4-4106-ab0d-1aa21f45a810	PAAD	PSN1	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_E08_257708		ductal_carcinoma	carcinoma	pancreas	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_B02_293306	ECACC
5bea08d5-6a97-41fa-b33c-d8cb45b67051	LUSC	NCI-H838	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F11_698878	M	non_small_cell_carcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_A05_335196	ATCC
5c73e3bd-8424-4e5e-a96c-a923c6caa135	CESC	SNU-685	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C02_779646	F	carcinosarcoma-malignant_mesodermal_mixed_tumour	carcinoma	endometrium	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_C06_592770	KCLB
5c9df572-dd10-420f-980a-17ae004dfc08	SKCM	COLO 792	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_B07_569472	M	NS	malignant_melanoma	skin	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_B12_578288	ECACC
5cc4af45-7479-4c94-b5a3-bccbf6ef7805	OV	JHOS-2	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_G04_454708	F	adenocarcinoma	carcinoma	ovary	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_F04_410974	RIKEN
5cf51762-77dd-464b-9430-11102a1045be	LUSC	SW 1573	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H01_569452	F	squamous_cell_carcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B04_335218	ATCC
5cf52241-c49d-4d17-832f-5a892c7ec184	ESCA	TE-6	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B11_698790		squamous_cell_carcinoma	carcinoma	oesophagus	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_E07_592848	RIKEN
5d3893bd-3550-400a-b437-90d0c9c7dac2	BRCA	CAL-120	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H01_474610	F	NS	carcinoma	breast	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_G06_490466	DSMZ
5d69598d-8d1d-4d08-8516-9a2d8400a6b9	LUSC	Hs 229.T	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_E03_454660	M	adenocarcinoma	carcinoma	lung	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_F01_464686	ATCC
5d88fdd7-0a0e-4fe9-be59-b425184096d2	LGG	YKG1	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_C06_296048	F	astrocytoma_Grade_IV	glioma	central_nervous_system	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_F06_293410	HSRRB
5d9d14cc-4438-4b9e-b6c2-4d000b32bdb2	LGG	D341 Med	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_B01_454588	M	NS	primitive_neuroectodermal_tumour-medulloblastoma	central_nervous_system	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_A01_464622	ATCC
5da81547-b860-4af8-97ec-65634a7b8280	KIRC	KMRC-20	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_D01_419718		renal_cell_carcinoma	carcinoma	kidney	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E01_437414	HSRRB
5e0b36e7-c674-4f7e-94af-5f1ee89b6723	ESCA	KYSE-140	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_H06_241220	M	squamous_cell_carcinoma	carcinoma	oesophagus	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_F02_293402	DSMZ
5e2b1729-9dd0-4395-a0ba-df1e1247cbbb	LGG	TM-31	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D02_698892		astrocytoma	glioma	central_nervous_system	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_D05_592852	RIKEN
5e3e07fb-2857-4b01-b11c-129fe2fea2fb	PAAD	PK-1	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_D06_454644		NS	carcinoma	pancreas	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_F03_410988	RIKEN
5f2b6663-2171-4731-a209-2db8358356c2	LCLL	HL-60	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_F07_240982	F	acute_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_D12_246704	ATCC
5f3c2c05-156e-4cad-91ee-47312660e141	STAD	HuTu 80	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_G09_454730		adenocarcinoma	carcinoma	small_intestine	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_B01_437540	ATCC
5f5c21e0-2505-4781-a82c-82838244f344	SKCM	SK-MEL-30	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_F04_296116	M	NS	malignant_melanoma	skin	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_F05_246738	DSMZ
5f5df8fa-ce49-4e11-a4dd-2b3120d09ad5	LUSC	NCI-H1573	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_F11_436456	F	adenocarcinoma	carcinoma	lung	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_B08_437530	ATCC
60088d4f-d4d8-4e39-bf4e-241941d54d92	ESCA	TE-9	CASED_p_NCLE_RNA4_HG-U133_Plus_2_F04_383658	M	squamous_cell_carcinoma	carcinoma	oesophagus	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_D06_411024	RIKEN
600bcf79-6330-41d8-ae7f-eef1b98eb75c	PRAD	LNCaP clone FGC	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_C03_296042	M	adenocarcinoma	carcinoma	prostate	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_C02_293330	ATCC
60480a74-9ce3-43bf-8ab1-7ef72bda3951	LUSC	NCI-H2085	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_D11_436570	M	adenocarcinoma	carcinoma	lung	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_B12_464582	ATCC
60e31984-3728-4333-a66d-8049d5c9fa6a	PAAD	MIA PaCa-2	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_B01_240874	M	ductal_carcinoma	carcinoma	pancreas	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_B08_246648	ATCC
60f26471-fd1f-4552-ab80-7b001763c6e1	OV	TOV-21G	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_D12_240944	F	clear_cell_carcinoma	carcinoma	ovary	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_C10_256068	ATCC
6184f1e8-4c53-4c45-99e4-545e7e59ad57	DLBC	HH	CASED_p_NCLE_RNA4_HG-U133_Plus_2_C05_383644	M	adult_T_cell_lymphoma-leukaemia	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_G01_335332	ATCC
618953ee-2747-4568-aa34-2a5b6ef2c7d2	BLCA	VM-CUB1	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F12_523606	M	transitional_cell_carcinoma	carcinoma	urinary_tract	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_C04_578302	DSMZ
61a94c69-20f1-43e5-a7a8-1f169ed248fa	DLBC	SU-DHL-1	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_C05_474628	M	anaplastic_large_cell_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_B08_490354	DSMZ
61c44473-f9c7-4b88-bf05-769c6691b8c2	THCA	SW579	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_A01_257598	M	anaplastic_carcinoma	carcinoma	thyroid	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_D06_246692	ATCC
61c636a9-cf30-47d2-acd0-bc53f78c22e1	BLCA	TCCSUP	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B03_779770	F	transitional_cell_carcinoma	carcinoma	urinary_tract	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E03_246710	ATCC
623a9805-cd68-43aa-88db-6eb15855e55a	LUSC	NCI-H1563	CASED_p_NCLE_RNA4_HG-U133_Plus_2_B05_383744	M	adenocarcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_C11_335256	ATCC
62425e12-8d55-4c27-a5f8-531ac6044732	CESC	MFE-280	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_E10_241156	F	adenocarcinoma	carcinoma	endometrium	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_G09_246770	DSMZ
626a2d5a-e52f-4051-b21b-193d48cb370a	PAAD	PK-45H	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_G10_587714		NS	carcinoma	pancreas	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_C01_592938	RIKEN
639b0d5e-caf8-4a60-8eb6-d6f582534124	LUSC	NCI-H841	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_B09_474584	M	small_cell_carcinoma	carcinoma	lung	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_D04_542788	ATCC
63bfb59d-0f54-48dd-899d-af2a05fc89b1	LCLL	NOMO-1	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_C11_474588	F	acute_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_D03_490508	HSRRB
64156b22-7ff2-48f3-bad1-c7c1ee9c1a70	DLBC	Toledo	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_D06_436564	F	diffuse_large_B_cell_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E07_437248	ATCC
646c049b-4a68-4091-971f-eeda8d3485ba	LGG	SK-N-AS	CASED_p_NCLE_RNA4_HG-U133_Plus_2_G03_383634	F	NS	neuroblastoma	autonomic_ganglia	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_C08_411042	ATCC
65166af2-8760-4449-ac82-2206a10fd59c	LUSC	DV-90	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_C03_454616	M	adenocarcinoma	carcinoma	lung	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_C07_464566	DSMZ
6666c2de-8e62-4e24-9dba-8f088f3557d3	LUSC	CAL-12T	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_F04_419796	M	non_small_cell_carcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_A08_335202	DSMZ
66825466-fc65-4847-89b6-9a4f0e1f875d	COAD	NCI-H747	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_H01_296158	M	adenocarcinoma	carcinoma	large_intestine	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_E03_335288	ATCC
66fdf4dd-91dd-494c-bb21-7b29d05ab7f4	LCLL	MONO-MAC-1	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G03_523458	M	acute_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_E04_578400	DSMZ
675eb658-d3c0-4dbf-a814-7b467139544b	LUSC	Calu-1	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_D07_257682	M	squamous_cell_carcinoma	carcinoma	lung	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F10_256140	ATCC
67839f64-5c08-43bb-bf96-a7a731f2a6bd	KIRC	KMRC-3	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_A08_454772		clear_cell_renal_cell_carcinoma	carcinoma	kidney	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_E04_464730	HSRRB
67d2c686-e66b-489f-a6b3-0ed36a56ba00	ESCA	KYSE-520	CASED_p_NCLE_RNA4_HG-U133_Plus_2_F06_383666	F	squamous_cell_carcinoma	carcinoma	oesophagus	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_E09_410992	DSMZ
67e2534f-d66b-49b1-a38b-9657faef5271	LGG	KNS-81	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_B10_419862	M	astrocytoma_Grade_IV	glioma	central_nervous_system	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C07_437506	HSRRB
684e65ba-440a-45ed-b3cc-11aad22c5877	HNSC	CAL 27	CASED_p_NCLE_RNA4_HG-U133_Plus_2_D01_383612	M	squamous_cell_carcinoma	carcinoma	upper_aerodigestive_tract	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_F05_335316	ATCC
68a7e811-2192-4f41-850c-66b77e57ff91	LGG	SNU-1105	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_B07_587548	M	astrocytoma_Grade_IV	glioma	central_nervous_system	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_A07_592700	KCLB
68b42b1d-ff17-41e9-a3b4-221ffd542e1d	BLCA	BC-3C	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_F07_474594	F	transitional_cell_carcinoma	carcinoma	urinary_tract	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_C08_490450	DSMZ
68dd4e2b-a352-4ac9-8944-90cb2c5538f6	SARC	TE 441.T	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_B03_474710	F	NS	rhabdomyosarcoma	soft_tissue	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_A12_542804	ATCC
68e70ba8-a1f0-4b7c-923b-d851ed20e226	LCLL	KG-1	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_C05_454618	M	acute_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G11_410946	ATCC
690eda95-d809-47c3-823d-39f3865a96b9	ESCA	OE33	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_C02_241092	F	metaplasia	other	oesophagus	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D08_256088	ECACC
69ff8c53-4416-448b-9cb7-ac5ff56dc432	STAD	MKN1	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_C02_419716	M	mixed_adenosquamous_carcinoma	carcinoma	stomach	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_B12_437554	HSRRB
6a018eb4-038f-4615-90ad-9c6054b6d77f	LCLL	CMK	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_F12_587556		acute_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_G08_592650	DSMZ
6a657f3d-55e5-4129-b9e3-216f867b6f13	PAAD	HUP-T3	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_H10_241228	M	NS	carcinoma	pancreas	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_G01_293424	DSMZ
6ad76af6-73c5-4ace-9a4b-649861d2e01d	SKCM	Malme-3M	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_F02_240972	M	NS	malignant_melanoma	skin	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_F09_293416	ATCC
6aebe472-2ba4-4a4a-8e88-82889f4985fb	BLCA	BFTC-905	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_C07_474578	F	transitional_cell_carcinoma	carcinoma	urinary_tract	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_F03_490490	DSMZ
6af225a0-fcc0-471b-838f-2bf1c0ded8d3	LGG	Hs 683	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_G01_454710	M	NS	glioma	central_nervous_system	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D02_437280	ATCC
6b1b06b6-c931-4106-a3e5-8f8c04c5726e	LUSC	HOP-92							
6b973641-ef81-4981-8798-baf20f6d7924	MM	RPMI 8226	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_F11_296130	M	plasma_cell_myeloma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_B07_246646	ATCC
6ca39c8b-95e1-4603-bb03-b3ad33c542e8	COAD	COLO-678	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F03_523616	M	adenocarcinoma	carcinoma	large_intestine	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_G08_490452	DSMZ
6cfe5ac6-532d-477a-9a8c-37616ece2825	STAD	IM95	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_C09_257662	M	intestinal_adenocarcinoma	carcinoma	stomach	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E10_256116	HSRRB
6d4c972d-f702-4193-9251-93cceb6a22bf	COAD	SNU-175	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A03_587658	F	NS	carcinoma	large_intestine	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_A08_592750	KCLB
6d85c642-d310-4716-870a-d464160d6738	BLCA	HT-1197	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H08_569488	M	NS	carcinoma	urinary_tract	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D02_256076	ATCC
6decff63-ad08-4fa7-b407-f1090945e962	HNSC	BICR 6	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_A07_698844	M	squamous_cell_carcinoma	carcinoma	upper_aerodigestive_tract	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_C01_578456	ECACC
6df5cc49-647a-428a-a0a0-563dea48ded7	THCA	BHT-101	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_E12_474674	F	anaplastic_carcinoma	carcinoma	thyroid	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_E07_490332	DSMZ
6f11f31b-a2e9-40d0-a4e8-3fe0241adf0b	STAD	GCIY	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_A12_419874	F	adenocarcinoma	carcinoma	stomach	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_D11_411014	RIKEN
6f3c510d-2d32-4aed-af6e-234018a3c30e	STAD	SNU-5	CASED_p_NCLE_RNA4_HG-U133_Plus_2_H10_383770	F	undifferentiated_adenocarcinoma	carcinoma	stomach	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C06_437508	ATCC
6f92d5f5-68ac-428b-88ab-df3252b0dc7e	OV	MCAS	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_B02_240876	F	adenocarcinoma	carcinoma	ovary	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_C08_246672	HSRRB
6fb0fa0d-e38b-4b20-8693-65851955badd	BLCA	RT-112	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_C01_257646	F	transitional_cell_carcinoma	carcinoma	urinary_tract	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_H06_246788	DSMZ
70e91788-3f28-42f6-87f9-b305452dcac8	SKCM	WM1799	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D06_569514		NS	malignant_melanoma	skin	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_F04_698588	Academic Lab
71abf291-ae60-4668-8786-bf1327df0616	COAD	LS513	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C01_569564	M	adenocarcinoma	carcinoma	large_intestine	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_D10_542812	ATCC
72a00200-59e2-4a5f-befa-7e6fb5ba62da	LUSC	NCI-H1693	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_F11_454698	F	adenocarcinoma	carcinoma	lung	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F07_437440	ATCC
73045153-e0f8-43a6-ae22-f1ecd7ce775a	LUSC	NCI-H460	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_H05_241218	M	large_cell_carcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B01_335212	ATCC
7416935a-2309-475b-9c9e-f1601ae0633a	LCLL	EM-2	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_D10_474678	F	blast_phase_chronic_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_B05_490454	DSMZ
744dbb29-1145-4391-9a44-aad28c3d76a9	LCLL	MOLT-3							
748849a7-ce72-47d2-954d-66f46c6ef39f	CESC	SNG-M	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_C10_436514	F	adenocarcinoma	carcinoma	endometrium	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_G08_437484	HSRRB
7574b193-deec-46fb-92be-65e997d2164f	CESC	JHUEM-2	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_D05_296070	F	adenocarcinoma	carcinoma	endometrium	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_G04_293430	RIKEN
75ac7d19-55bc-42e3-bf72-37c9377e5a60	KIRC	KMRC-1	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_D02_257672	M	clear_cell_renal_cell_carcinoma	carcinoma	kidney	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_C11_256070	HSRRB
75b57b0c-df5b-429b-a024-3777b6291bf0	COAD	OUMS-23	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_C09_436520		adenocarcinoma	carcinoma	large_intestine	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F03_437448	HSRRB
75b65307-dcee-467f-ac36-c40dc1ddb432	LUSC	EPLC-272H	CASED_p_NCLE_RNA4_HG-U133_Plus_2_H05_383766	M	squamous_cell_carcinoma	carcinoma	lung	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_H04_293454	DSMZ
